"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, EN SACOS",PHOSAGRO,"SIN MODELO",02820221000375106,1,,2022-04-14,2022-02-27,2022-04-15,2022-04-14,2022-04-18,2022-04-27,"IMPORTACION A CONSUMO",,CEC2022MAEU0138,CEC2022MAEU013801100000,913803946,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,25.00,"05909025-CONTECON GUAYAQUIL S.A.","577,700.00",0.00,857.78,"578,557.75",22CH-40100672,"577,700.00","578,557.75","720,000.00",0.00,"721,800.00","KILOGRAMO BRUTO",0.80,"720,000.00",KG,0.80,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"577,700.00",0.00,857.78,"578,557.75","720,000.00",0.00,"578,557.75",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","LARS MAERSK","07908110-MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"PROTECALEMAN REPRESENTACIONES QUIMICAS S.A",,,1792297966001,PROTECSA,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULADA, UREA GRANULADA","VISION CHEMICALS LIMITED.",SM,02820221000381408,1,,2022-04-18,2022-02-27,2022-04-15,2022-04-18,2022-04-18,2022-04-20,"IMPORTACION A CONSUMO",,CEC2022MAEU0138,CEC2022MAEU013801040000,216818878,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,5.00,"05909025-CONTECON GUAYAQUIL S.A.","111,215.00",145.00,162.00,"111,522.00",1697,"111,215.00","111,522.00","145,000.00",0.00,"145,507.50","KILOGRAMO BRUTO",0.76,145.00,TM,767.00,"kg, Kilogramo",0.00,DOL,"VISION CHEMICALS LIMITED.",,,NUEVO,,ECUADOR,"111,215.00",145.00,162.00,"111,522.00","145,000.00",0.00,"111,522.00",0.00,0.00,0.00,,,"01900007: ROCALVI S.A.","LARS MAERSK","07908110-MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"LOT. LAS FERIAS AVENIDA TANASA SOLAR 9 Y CALLE R5 MZ R VIA DURAN - TAMBO KILOMETRO 4.5",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, IN BIG BAGS (900KGS)","SIN MARCA","SIN MODELO",02820221000403028,1,,2022-04-22,2022-04-04,2022-04-29,2022-05-09,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC202278130064,CEC20227813006400020000,1,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,799,624.75",0.00,"2,847.60","1,802,472.25",22CH-40101009,"1,799,624.75","1,802,472.25","2,928,600.00",0.00,"2,935,108.00","KILOGRAMO BRUTO",0.61,"2,928.60",TM,614.50,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING S.A.",,,NUEVO,,ECUADOR,"1,799,624.75",0.00,"2,847.60","1,802,472.25","2,928,600.00",0.00,"1,802,472.25",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","BELUGA REEFER","02777813-BALTIC REEFERS ECUADOR S.A.","02777813-BALTIC REEFERS ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"VILLACIS ROVALINO DIEGO ALEXANDER",,,1803236171001,PROTECSA,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULADA, UREA GRANULADA",S/M,S/M,02820221000411651,1,,2022-04-25,2022-02-27,2022-04-15,2022-04-25,2022-04-25,2022-04-27,"IMPORTACION A CONSUMO",,CEC2022MAEU0138,CEC2022MAEU013801110000,913807068,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,6.00,"05909025-CONTECON GUAYAQUIL S.A.","149,118.00",0.00,0.00,"149,118.00",1698,"149,118.00","149,292.00","174,000.00",0.00,"174,609.00","KILOGRAMO BRUTO",0.85,174.00,TM,857.00,"kg, Kilogramo",0.00,DOL,"VISION CHEMICALS LIMITED",,,NUEVO,,ECUADOR,"149,118.00",0.00,0.00,"149,118.00","174,000.00",0.00,"149,292.00",0.00,0.00,0.00,,,"01777822: MORAN BARCIA GONZALO AUGUSTO","LARS MAERSK","07908110-MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.","MAPONCE-PONCE GARCIA MARIA ELENA",0000-00-00,"AFORO DOCUMENTAL","5239-VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPE","TUNGURAHUA / MOCHA / MOCHA / PRINCIPAL S/N Y VIA A MOCHA",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, IN BIG BAGS (900KGS)","SIN MARCA","SIN MODELO",02820221000412455,1,,2022-04-25,2022-04-04,2022-04-29,2022-05-09,2022-04-26,0000-00-00,"IMPORTACION A CONSUMO",,CEC202278130064,CEC20227813006400010000,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","2,869,445.25",0.00,"4,161.60","2,873,606.75",22CH-40101010,"2,869,445.25","2,873,606.75","2,929,500.00",0.00,"2,936,010.00","KILOGRAMO BRUTO",0.98,"2,929.50",TM,979.50,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING S.A.",,,NUEVO,,ECUADOR,"2,869,445.25",0.00,"4,161.60","2,873,606.75","2,929,500.00",0.00,"2,873,606.75",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","BELUGA REEFER","02777813-BALTIC REEFERS ECUADOR S.A.","02777813-BALTIC REEFERS ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA (AGRICULTURAL GRADE) IN BULK, AGRICULTURAL GRADE","SIN MARCA","SIN MODELO",02820221000412492,1,,2022-04-25,2022-03-05,2022-04-30,2022-05-09,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC202277870520,CEC20227787052000020000,10,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",ESTONIA,ESTONIA,EEMUG-MUUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","2,351,764.00",0.00,"3,000.00","2,354,764.00","AE3 C-4-FAGF-220321-2","2,351,764.00","2,354,764.00","4,399,521.00",0.00,"4,399,521.00","KILOGRAMO BRUTO",0.53,"4,399.52",TM,534.55,"kg, Kilogramo",0.00,DOL,"ACRON SWITZERLAND AG",,,NUEVO,,ECUADOR,"2,351,764.00",0.00,"3,000.00","2,354,764.00","4,399,521.00",0.00,"2,354,764.00",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",GILLINGHAM,"02777787-REMAR REPRESENTACIONES MARITIMAS DEL ECUADOR SA REMAR","02777787-REMAR REPRESENTACIONES MARITIMAS DEL ECUADOR SA REMAR",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",ACRON,"SIN MODELO",02820221000419991,1,,2022-04-27,2022-03-05,2022-04-30,2022-04-27,2022-04-27,2022-05-01,"IMPORTACION A CONSUMO",,CEC202277870520,CEC20227787052000010000,5,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",ESTONIA,ESTONIA,EEMUG-MUUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,209,010.00",0.00,"5,270.14","1,214,280.12","AE3 C-4-QMAQ-220322-1","1,209,010.00","1,214,280.12","2,200,000.00",0.00,"2,200,000.00","KILOGRAMO BRUTO",0.55,"2,200.00",TM,549.55,"kg, Kilogramo",0.00,DOL,"ACRON SWITZERLAND AG",,,NUEVO,,ECUADOR,"1,209,010.00",0.00,"5,270.14","1,214,280.12","2,200,000.00",0.00,"1,214,280.12",0.00,0.00,0.00,,,"01777833: CORADUANAS",GILLINGHAM,"02777787-REMAR REPRESENTACIONES MARITIMAS DEL ECUADOR SA REMAR","02777787-REMAR REPRESENTACIONES MARITIMAS DEL ECUADOR SA REMAR",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FRT UREA GRANULAR, GRANULAR","SIN MARCA","SIN MODELO",02820221000421023,1,,2022-04-27,0000-00-00,0000-00-00,2022-05-09,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","UNITED STATES","NO ESPECIFICADO","NO ESPECIFICADO",,"NO ESPECIFICADO",0.00,,"6,054,400.00",0.00,"6,720.00","6,061,120.00","7624 B3","6,054,400.00","6,061,120.00","5,500,000.00",0.00,"5,500,000.00","KILOGRAMO BRUTO",1.10,"5,500.00",TM,"1,100.80","kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"6,054,400.00",0.00,"6,720.00","6,061,120.00","5,500,000.00",0.00,"6,061,120.00",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",,,,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"BRENNTAG ECUADOR S.A.",,,0990005087001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR BULK",BRENNTAG,"SIN MODELO",02820221000439266,1,,2022-04-29,0000-00-00,0000-00-00,2022-04-29,2022-04-29,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO",ESTONIA,"NO ESPECIFICADO","NO ESPECIFICADO",,"NO ESPECIFICADO",0.00,,"1,266,232.00",0.00,"2,783.91","1,269,015.88",31259,"1,266,232.00","1,269,015.88","2,200,000.00",0.00,"2,200,000.00","KILOGRAMO BRUTO",0.58,"2,200.00",TM,575.56,"kg, Kilogramo",0.00,DOL,"BRENNTAG LATIN AMERICA INC.",,,NUEVO,,ECUADOR,"1,266,232.00",0.00,"2,783.91","1,269,015.88","2,200,000.00",0.00,"1,269,015.88",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",,,,,0000-00-00,"AFORO AUTOMATICO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, NINGUNA",SM,"SIN MODELO",02820221000543329,1,,2022-05-25,0000-00-00,0000-00-00,2022-05-25,2022-05-26,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","UNITED STATES",DESCONOCIDO,DESCONOCIDO,,"NO ESPECIFICADO",0.00,,"1,336,502.00",0.00,"1,176.29","1,337,678.25",I-40286,"1,336,502.00","1,337,678.25","1,483,140.00",0.00,"1,483,140.00","KILOGRAMO BRUTO",0.90,"1,483.14",TM,901.13,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,982,486.00",0.00,"1,744.83","1,984,230.75","2,200,000.00",0.00,"1,984,230.75",0.00,0.00,"165,000.00",,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, NINGUNA",SM,"SIN MODELO",02820221000543329,2,,2022-05-25,0000-00-00,0000-00-00,2022-05-25,2022-05-26,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","UNITED STATES",DESCONOCIDO,DESCONOCIDO,,"NO ESPECIFICADO",0.00,,"645,984.06",0.00,568.54,"646,552.56",I-40287,"645,984.06","646,552.56","716,860.00",0.00,"716,860.00","KILOGRAMO BRUTO",0.90,716.86,TM,901.13,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, NINGUNA",SM,"SIN MODELO",02820221000543578,1,,2022-05-25,0000-00-00,0000-00-00,2022-05-25,2022-05-26,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","UNITED STATES",DESCONOCIDO,DESCONOCIDO,,"NO ESPECIFICADO",0.00,,"318,528.28",0.00,284.79,"318,813.06",I-40288,"318,528.28","318,813.06","426,410.00",0.00,"426,410.00","KILOGRAMO BRUTO",0.75,426.41,TM,747.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"740,741.69",0.00,662.28,"741,403.94","991,622.00",0.00,"741,403.94",0.00,0.00,"74,371.65",,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, NINGUNA",SM,"SIN MODELO",02820221000543578,2,,2022-05-25,0000-00-00,0000-00-00,2022-05-25,2022-05-26,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","UNITED STATES",DESCONOCIDO,DESCONOCIDO,,"NO ESPECIFICADO",0.00,,"422,213.38",0.00,377.49,"422,590.84",I-40316,"422,213.38","422,590.84","565,212.00",0.00,"565,212.00","KILOGRAMO BRUTO",0.75,565.21,TM,747.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, AL GRANEL",DREYMOOR,"SIN MODELO",02820221000797602,1,,2022-07-21,2022-06-28,2022-07-27,2022-07-21,2022-07-22,2022-07-30,"IMPORTACION A CONSUMO",,CEC202277890064,CEC20227789006400030000,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","412,794.62",0.00,700.00,"413,494.62","343-1 2022","412,794.62","413,494.62","588,236.00",0.00,"588,236.00","KILOGRAMO BRUTO",0.70,"588,236.00",KG,0.70,"kg, Kilogramo",0.00,DOL,"DREYMOOR FERTILIZERS OVERSEAS PTE LTD",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"3,801,791.00",0.00,"6,410.37","3,808,201.50","5,241,448.00",0.00,"3,808,201.50",0.00,0.00,"777,044.69",,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","MANTA HATICE","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, AL GRANEL",DREYMOOR,"SIN MODELO",02820221000797602,2,,2022-07-21,2022-06-28,2022-07-27,2022-07-21,2022-07-22,2022-07-30,"IMPORTACION A CONSUMO",,CEC202277890064,CEC20227789006400030000,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,121,424.38",0.00,"1,891.92","1,123,316.25","343-2 2022","1,121,424.38","1,123,316.25","1,551,071.00",0.00,"1,551,071.00","KILOGRAMO BRUTO",0.72,"1,551,071.00",KG,0.72,"kg, Kilogramo",0.00,DOL,"DREYMOOR FERTILIZERS OVERSEAS PTE LTD",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","MANTA HATICE","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, AL GRANEL",DREYMOOR,"SIN MODELO",02820221000797602,3,,2022-07-21,2022-06-28,2022-07-27,2022-07-21,2022-07-22,2022-07-30,"IMPORTACION A CONSUMO",,CEC202277890064,CEC20227789006400030000,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,129,660.50",0.00,"1,903.45","1,131,564.00","343-3 2022","1,129,660.50","1,131,564.00","1,551,071.00",0.00,"1,551,071.00","KILOGRAMO BRUTO",0.73,"1,551,071.00",KG,0.73,"kg, Kilogramo",0.00,DOL,"DREYMOOR FERTILIZERS OVERSEAS PTE LTD",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","MANTA HATICE","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, AL GRANEL",DREYMOOR,"SIN MODELO",02820221000797602,4,,2022-07-21,2022-06-28,2022-07-27,2022-07-21,2022-07-22,2022-07-30,"IMPORTACION A CONSUMO",,CEC202277890064,CEC20227789006400030000,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,137,911.50",0.00,"1,915.00","1,139,826.50","343-4 2022","1,137,911.50","1,139,826.50","1,551,070.00",0.00,"1,551,070.00","KILOGRAMO BRUTO",0.73,"1,551,070.00",KG,0.73,"kg, Kilogramo",0.00,DOL,"DREYMOOR FERTILIZERS OVERSEAS PTE LTD",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","MANTA HATICE","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
