"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"DUPOCSA PROTECTORES QUIMICOS PARA EL CAMPO S. A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,0990856583001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,028201110041993,1,17533336,2011-05-03,2011-04-06,2011-05-01,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000812,,12,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"788,480.00","103,400.00","3,460.60","895,340.62",,0.00,0.00,"2,200,000.00","2,200,000.00","2,200,000.00",,0.36,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"ADM INTERNATIONAL SA",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"788,480.00","103,400.00","3,460.60","895,340.62","2,200,000.00","2,200,000.00",0.00,5.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS FINAS (POLVOS)",ADUANA,"01900613: BALLADARES MEDINA MANUEL ENRIQUE","CLIPPER TRADITION","INVESTAMAR S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","PARA EL CAMPO VIA DURAN - TAMBO KM 9, DURAN",,
"FERMAGRI S.A.","MERCK C.A.",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,082201110002988,1,17537816,2011-05-04,2011-04-30,2011-05-02,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,003020,,PE-0192-04-2011027,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"26,100.00","2,400.00",117.12,"28,617.12",,0.00,0.00,"60,000.00","60,120.00","60,120.00",,0.43,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"26,100.00","2,400.00",117.12,"28,617.12","60,000.00","60,120.00",0.00,"1,200.00",0.00,0.00,SACO,ADUANA,"01906284: NAVARRO RAMON ALBERTO DANILO","SERVIMODAL S.A.C.","SERVIMODAL S.A.C.","SERVIMODAL S.A.C.",,0000-00-00,"AFORO FISICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.","TIMSA , TERMINAL INTERNACIONAL MARITIMO S.A.",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,082201110003004,1,17540279,2011-05-05,2011-04-27,2011-04-29,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,002976,,PE-0192-04-2011026,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"26,100.00","2,400.00",117.12,"28,617.12",,0.00,0.00,"60,000.00","60,120.00","60,120.00",,0.43,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"26,100.00","2,400.00",117.12,"28,617.12","60,000.00","60,120.00",0.00,"1,200.00",0.00,0.00,SACO,ADUANA,"01906284: NAVARRO RAMON ALBERTO DANILO","SERVIMODAL S.A.C.","SERVIMODAL S.A.C.","SERVIMODAL S.A.C.",,0000-00-00,"AFORO FISICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"SEBASTIAN BREVI","SEBASTIAN BREVI",,0000630243118,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","CARBAMIDE (UREA PRILLED) GRADO N46.4%",,,019201191047379,1,17544469,2011-05-06,2011-05-03,2011-05-03,0000-00-00,0000-00-00,0000-00-00,"TRAFICO POSTAL INTERNACIONAL Y COURIER",,002607,,040648351575,"GUAYAQUIL AEREO",BELARUS,"UNITED STATES","UNITED STATES",USMIA-MIAMI,AEREA,0.00,,1.20,97.42,0.99,99.61,,0.00,0.00,2.62,2.70,2.00,,0.60,0.00,,0.00,"kg, Kilogramo",0.00,DOL,,,,NUEVO,,"NO ESPECIFICADO",2.20,178.60,1.81,182.61,4.80,4.88,0.00,1.00,0.00,0.00,"PAQUETE («PARCEL»)",ADUANA,"00000000: NO ESPECIFICADO",,,"UPS UNITED PARCEL SERVICE",,0000-00-00,"AFORO FISICO",,"CC PLAZA QUIL LOCALES 8",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.","FERTILIZANTES AGRICOLAS  C. A.",,1790580202001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201110044377,1,17549261,2011-05-09,2011-04-09,2011-05-07,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000740,,861695632,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,21.00,,"199,080.00","30,240.00",414.90,"229,734.91",,0.00,0.00,"504,000.00","505,209.59","505,209.59",,0.39,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NITRON INTERNATIONAL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"199,080.00","30,240.00",414.90,"229,734.91","504,000.00","505,209.59",0.00,504.00,0.00,0.00,BOLSA,ADUANA,"01909416: LUIS FERNANDO PROANO ADRIAN","MAERSK NIENBURG","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,1790252221001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USO FERTILIZANTE A GRANEL",,,028201110044867,1,17552511,2011-05-10,2011-04-06,2011-05-01,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000812,,2,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"1,131,900.00","155,100.00","2,059.20","1,289,059.25",,0.00,0.00,"3,300,000.00","3,300,000.00","3,300,000.00",,0.34,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"ADM INTERNATIONAL SA",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"1,131,900.00","155,100.00","2,059.20","1,289,059.25","3,300,000.00","3,300,000.00",0.00,7.00,0.00,0.00,LOTE,ADUANA,"A0000237: BASANTES PAVON JORGE PATRICIO","CLIPPER TRADITION","INVESTAMAR S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","CALLE E8 S60-15 Y S60 PARQUE INDUSTRIAL SUR TURUBAMBA",,
"FERMAGRI S.A.","MITSUI DEL ECUADOR S. A.",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201110046816,1,17564295,2011-05-16,2011-04-09,2011-05-07,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000740,,553653155,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,20.00,,"186,440.00","33,040.00",877.92,"220,357.92",,0.00,0.00,"472,000.00","473,132.81","473,132.81",,0.39,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NITRON INTERNATIONAL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"186,440.00","33,040.00",877.92,"220,357.92","472,000.00","473,132.81",0.00,472.00,0.00,0.00,BOLSA,ADUANA,"01900118: ALBARRACIN BOSCH RAMON GONZALO","MAERSK NIENBURG","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"DELCORP S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA","DELCORP S.A.",0991265414001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201110049906,1,17587597,2011-05-23,2011-05-01,2011-05-27,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000981,,1,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"2,040,780.00","300,000.00","6,909.20","2,347,689.25",,0.00,0.00,"6,000,000.00","6,000,000.00","6,000,000.00",,0.34,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"2,040,780.00","300,000.00","6,909.20","2,347,689.25","6,000,000.00","6,000,000.00",0.00,1.00,0.00,0.00,BOLSA,ADUANA,"A0000006: MACOBSA S.A.",,"INVESTAMAR S.A.",CARGILL,,0000-00-00,"AFORO DOCUMENTAL","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.","MITSUI DEL ECUADOR S. A.",,1790580202001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201110051079,1,17595658,2011-05-26,2011-04-26,2011-05-21,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000837,,862333303,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,19.00,,"183,635.00","12,445.00",396.00,"196,476.00",,0.00,0.00,"456,000.00","457,094.41","457,094.41",,0.40,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AGROFERTRANS   LIMIT",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"183,635.00","12,445.00",396.00,"196,476.00","456,000.00","457,094.41",0.00,456.00,0.00,0.00,BOLSA,ADUANA,"01909416: LUIS FERNANDO PROANO ADRIAN","MAERSK NIAMEY","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"UNIDAD NACIONAL DE ALMACENAMIENTO UNA","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,1768137330001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201110056640,1,17635468,2011-06-09,2011-06-02,2011-06-10,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001103,,001,"GUAYAQUIL MARITIMO",VENEZUELA,VENEZUELA,VENEZUELA,"ZZZZZ-PUERTO DESCONOCIDO",MARITIMO,0.00,,"7,008,046.50","750,428.62","16,109.88","7,774,585.00",,0.00,0.00,"16,342,087.00","16,342,087.00","16,342.09",,428.83,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"PETROQUIMICA DE VENE",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"7,008,046.50","750,428.62","16,109.88","7,774,585.00","16,342,087.00","16,342,087.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01903476: PAREDES VINUEZA SEGUNDO BENJAMIN",,"BBCECUADOR ANDINO C. LTDA.","BBC CHARTERING & LOGISTICS",,0000-00-00,"AFORO FISICO",,"ELOY ALARO N30-350 Y AV. AMAZONAS PISO 8",,
"FERMAGRI S.A.","MITSUI DEL ECUADOR S. A.",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201110060698,1,17668012,2011-06-21,2011-05-23,2011-06-18,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001046,,554136112,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",LTKLJ-KLAIPEDA,MARITIMO,1.00,,"9,480.00","1,680.00",44.64,"11,204.64",,0.00,0.00,"24,000.00","24,057.60","24,057.60",,0.39,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NITRON INTERNATIONAL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"9,480.00","1,680.00",44.64,"11,204.64","24,000.00","24,057.60",0.00,24.00,0.00,0.00,BOLSA,ADUANA,"01900118: ALBARRACIN BOSCH RAMON GONZALO","MAERSK NIAGARA","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.","MITSUI DEL ECUADOR S. A.",,1791401344001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201110060775,1,17668538,2011-06-21,2011-05-26,2011-06-27,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001124,,4,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUNVS-NOVOROSSIYSK,MARITIMO,0.00,,"1,832,626.62","276,149.22","6,326.33","2,115,102.25",,0.00,0.00,"5,020,895.00","5,020,895.00","5,020,895.00",,0.37,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AGRO & COMMODITY TRA",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"1,832,626.62","276,149.22","6,326.33","2,115,102.25","5,020,895.00","5,020,895.00",0.00,1.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS GRANULARES (GRANOS)",ADUANA,"01900118: ALBARRACIN BOSCH RAMON GONZALO",,"ANDINAVE S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"MERCK C A","MERCK C.A.",,1790001024001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA EN PERLAS EMPROVE USP",,,055201110034952,49,17721995,2011-07-11,2011-07-06,2011-07-07,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,005666,,0FRA12022672,QUITO,GERMANY,GERMANY,GERMANY,DEFRA-FRANKFURT/MAIN,AEREA,0.00,,167.88,17.42,0.56,185.86,,0.00,0.00,2.50,3.15,3.15,,53.30,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MERCK KGAA",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"33,192.20","3,631.04",110.47,"36,933.71",518.69,656.70,0.00,119.00,0.00,0.00,CARTÓN,ADUANA,"A0000037: VEGA EGAS APARICIO VICENTE",5645,KLM,KLM,,0000-00-00,"AFORO DOCUMENTAL","5231-VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICIN","AVENIDA ELOY ALFARO N34 194 Y CATALINA ALDAZ EDIFICIO CORPORATIVO 194 PISO 8",,
"AGRIPAC S.A.","SQM ECUADOR S.A.",,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201110074358,1,17770923,2011-07-28,2011-06-21,2011-07-28,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001355,,MSCUVM799812,"GUAYAQUIL MARITIMO",CHINA,"VIET NAM","VIET NAM",VNHPH-HAIPHONG,MARITIMO,12.00,,"122,352.00","16,116.00",238.20,"138,706.20",,0.00,0.00,"240,000.00","240,720.00","240,720.00",,0.51,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"122,352.00","16,116.00",238.20,"138,706.20","240,000.00","240,720.00",0.00,"4,800.00",0.00,0.00,BOLSA,ADUANA,"01900613: BALLADARES MEDINA MANUEL ENRIQUE",,"MEDITERRANEAN SHIPPING CO.ECUADOR C.A.","MEDITERANEAN SHIPPING",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.","SQM ECUADOR S.A.",,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR",,,028201110074372,1,17770995,2011-07-28,2011-06-21,2011-07-28,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001355,,MSCUVM799853,"GUAYAQUIL MARITIMO",CHINA,"VIET NAM","VIET NAM",VNHPH-HAIPHONG,MARITIMO,13.00,,"133,528.20","17,459.00",259.77,"151,246.97",,0.00,0.00,"260,000.00","260,780.00","260,780.00",,0.51,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"133,528.20","17,459.00",259.77,"151,246.97","260,000.00","260,780.00",0.00,"5,200.00",0.00,0.00,BOLSA,ADUANA,"01900613: BALLADARES MEDINA MANUEL ENRIQUE",,"MEDITERRANEAN SHIPPING CO.ECUADOR C.A.","MEDITERANEAN SHIPPING",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"DELCORP S.A.","IMPLEMENTOS Y MAQUINARIAS AGROPECUARIAS Y AVICOLAS S.A. IMAGROSA","DELCORP S.A.",0991265414001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201110078315,1,17799518,2011-08-08,2011-06-23,2011-08-05,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001264,,NYKS3190031400,"GUAYAQUIL MARITIMO",CHINA,"VIET NAM","VIET NAM","ZZZZZ-PUERTO DESCONOCIDO",MARITIMO,25.00,,"254,900.00","33,250.00",736.17,"288,886.16",,0.00,0.00,"500,000.00","501,500.00","501,500.00",,0.51,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"254,900.00","33,250.00",736.17,"288,886.16","500,000.00","501,500.00",0.00,"10,000.00",0.00,0.00,BOLSA,ADUANA,"A0000006: MACOBSA S.A.","NYK LAURA","TRANSOCEANICA CIA. LTDA.",SERMASA,,0000-00-00,"AFORO DOCUMENTAL","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"DELCORP S.A.","IMPLEMENTOS Y MAQUINARIAS AGROPECUARIAS Y AVICOLAS S.A. IMAGROSA","DELCORP S.A.",0991265414001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR-UREA-FERTILIZANTE",,,028201110078444,1,17800253,2011-08-08,2011-06-23,2011-08-05,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001264,,NYKS3190440490,"GUAYAQUIL MARITIMO",CHINA,SWITZERLAND,SWITZERLAND,"ZZZZZ-PUERTO DESCONOCIDO",MARITIMO,25.00,,"256,785.00","33,250.00",736.17,"290,771.16",,0.00,0.00,"500,000.00","501,500.00",500.00,,513.57,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"256,785.00","33,250.00",736.17,"290,771.16","500,000.00","501,500.00",0.00,"10,000.00",0.00,0.00,BOLSA,ADUANA,"A0000238: ILLINGWORTH VERNAZA HERNAN FRANCISCO","NYK LAURA","TRANSOCEANICA CIA. LTDA.",SERMASA,,0000-00-00,"AFORO DOCUMENTAL","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"BRENNTAG ECUADOR S.A.","IMPLEMENTOS Y MAQUINARIAS AGROPECUARIAS Y AVICOLAS S.A. IMAGROSA",,0990005087001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA-GRANULAR EN SACOS DE 50 KGS",,,028201110079398,1,17806360,2011-08-09,2011-06-28,2011-08-06,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001349,,554302908,"GUAYAQUIL MARITIMO","UNITED ARAB EMIRATES","VIET NAM","VIET NAM","VNSGN-HO CHI MINH CITY",MARITIMO,50.00,,"524,774.62","56,625.40","1,193.47","582,593.50",,0.00,0.00,"1,000,000.00","1,003,008.00","1,003,008.00",,0.52,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"HCI CHEMICALS NEDERL",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"524,774.62","56,625.40","1,193.47","582,593.50","1,000,000.00","1,003,008.00",0.00,"20,000.00",0.00,0.00,BOLSA,ADUANA,"01902413: JIMENEZ PAZMIÑO ROBERTO MARCELO","MAERSK NIMES","MAERSK DEL ECUADOR","MAERSK LINES",,0000-00-00,"AFORO DOCUMENTAL","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"UNION DE ORGANIZACIONES CAMPESINAS CACAOTERAS UNOCACE","PLASTICAUCHO INDUSTRIAL S.A.",,0991500782001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","ANGRAIS DEMARRAGE DEVELOPPEMENT 5 LITRES",,,019201110024963,1,17810708,2011-08-10,2011-08-02,2011-08-04,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,005092,,007581424991,"GUAYAQUIL AEREO",FRANCE,FRANCE,FRANCE,BEMLD-MARCHE-LES-DAMES,AEREA,0.00,,42.72,215.04,2.58,260.34,,0.00,0.00,10.80,12.00,2.00,,21.36,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"KAOKA SAS",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,42.72,215.04,2.58,260.34,10.80,12.00,0.00,1.00,0.00,0.00,"PALETA CAJA (POLLET BOX)",ADUANA,"A0000082: DIAZ DE LASSO ANA MARIA",5564,IBERIA,IBERIA,,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","RECINTO EL DESEO (KM 30 AUTOPISTA DURAN -BOLICHE CIUDAD: SIN CIUDAD",,
